"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-13","0.00",",,S","59","H,,S","71",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-14","0.00",",,S","57","H,,S","72",",,S","45",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-15","0.00",",,S","58","H,,S","73",",,S","46",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-16","0.00",",,S","59","H,,S","73",",,S","44",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-17","0.00",",,S","62","H,,S","69",",,S","48",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-18","0.06",",,S","61","H,,S","70",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-19","0.00",",,S","61","H,,S","86",",,S","50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-20","0.14",",,S","61","H,,S","68",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-21","0.00",",,S","61","H,,S","66",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-22","0.68",",,S","60","H,,S","62",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-23","0.31",",,S","60","H,,S","65",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-24","0.03",",,S","60","H,,S","67",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-25","0.00",",,S","57","H,,S","69",",,S","47",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-26","0.00",",,S","56","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-27","0.00",",,S","61","H,,S","73",",,S","42",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-28","0.00",",,S","61","H,,S","71",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-29","0.00",",,S","63","H,,S","72",",,S","47",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-30","0.00",",,S","64","H,,S","71",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-01-31","0.00",",,S","61","H,,S","70",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-01","0.00",",,S","57","H,,S","70",",,S","46",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-02","0.00",",,S","56","H,,S","69",",,S","44",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-03","0.00",",,S","57","H,,S","68",",,S","44",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-04","0.00",",,S","57","H,,S","69",",,S","46",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-05","0.00",",,S","60","H,,S","70",",,S","48",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-06","0.00",",,S","62","H,,S","71",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-07","0.00",",,S","61","H,,S","74",",,S","50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-08","0.00",",,S","61","H,,S","72",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-09","0.00",",,S","58","H,,S","72",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-10","0.00",",,S","59","H,,S","71",",,S","45",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-11","0.00",",,S","60","H,,S","68",",,S","51",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-12","0.27",",,S","60","H,,S","64",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-13","0.50",",,S","59","H,,S","63",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-14","0.00",",,S","62","H,,S","69",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-15","0.00",",,S","61","H,,S","72",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-16","0.00",",,S","61","H,,S","71",",,S","50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-17","0.00",",,S","57","H,,S","72",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-18","0.00",",,S","59","H,,S","74",",,S","41",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-19","0.00",",,S","62","H,,S","72",",,S","45",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-20","0.00",",,S","62","H,,S","69",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-21","0.11",",,S","61","H,,S","65",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-22","0.59",",,S","58","H,,S","63",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-23","0.04",",,S","59","H,,S","63",",,S","55",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-24","0.06",",,S","60","H,,S","68",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-25","0.00",",,S","64","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-26","0.00",",,S","59","H,,S","71",",,S","45",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-27","0.00",",,S","59","H,,S","72",",,S","45",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-28","0.00",",,S","58","H,,S","72",",,S","45",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-02-29","0.00",",,S","59","H,,S",,,"47",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-01","0.00",",,S","61","H,,S","73",",,S","48",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-02","0.00",",,S","60","H,,S","72",",,S","49",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-03","0.00",",,S","61","H,,S",,,"49",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-04","0.00",",,S","65","H,,S","74",",,S","51",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-05","0.00",",,S","61","H,,S",,,"51",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-06","0.00",",,S","63","H,,S","73",",,S","50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-07","0.00",",,S","60","H,,S","73",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-08","0.45",",,S","62","H,,S","75",",,S","46",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-09","0.00",",,S","63","H,,S","77",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-10","0.00",",,S","63","H,,S","75",",,S","49",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-11","0.00",",,S","60","H,,S",,,"52",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-12","0.00",",,S","64","H,,S","73",",,S","51",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-13","0.00",",,S","57","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-14","0.00",",,S","58","H,,S",,,"49",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-15","0.00",",,S","62","H,,S","74",",,S","51",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-16","0.00",",,S","65","H,,S",,,"55",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-17","0.00",",,S","62","H,,S","67",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-18","0.07",",,S","63","H,,S",,,"56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-19","0.00",",,S","64","H,,S","73",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-20","0.00",",,S","62","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-21","0.00",",,S","61","H,,S","74",",,S","47",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-22","0.00",",,S","62","H,,S","75",",,S","48",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-23","0.00",",,S","64","H,,S","75",",,S","49",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-24","0.00",",,S","63","H,,S","74",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-25","0.00",",,S","64","H,,S",,,"50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-26","0.00",",,S","62","H,,S","71",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-27","0.00",",,S","56","H,,S",,,"45",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-28","0.00",",,S","62","H,,S","76",",,S","46",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-29","0.00",",,S","63","H,,S","75",",,S","48",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-30","0.00",",,S","64","H,,S","77",",,S","52",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-03-31","0.00",",,S","63","H,,S","76",",,S","50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-01","0.00",",,S","67","H,,S","92",",O,S","49",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-02","0.00",",,S","64","H,,S","76",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-03","0.00",",,S","62","H,,S","74",",,S","50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-04","0.00",",,S","62","H,,S","73",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-05","0.34",",,S","64","H,,S","75",",,S","51",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-06","0.00",",,S","64","H,,S","75",",,S","52",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-07","0.00",",,S","63","H,,S","75",",,S","48",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-08","0.00",",,S","62","H,,S","74",",,S","49",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-09","0.00",",,S","61","H,,S","74",",,S","50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-10","0.00",",,S","64","H,,S",,,"50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-11","0.03",",,S","66","H,,S",,,"57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-12","0.00",",,S","65","H,,S","74",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-13","0.01",",,S","66","H,,S","75",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-14","0.00",",,S","63","H,,S","75",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-15","0.59",",,S","63","H,,S","71",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-16","0.18",",,S","62","H,,S",,,"53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-17","0.25",",,S","63","H,,S","74",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-18","0.08",",,S","62","H,,S","74",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-19","0.56",",,S","63","H,,S","72",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-20","0.15",",,S","63","H,,S","73",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-21","0.00",",,S","64","H,,S","75",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-22","0.00",",,S","62","H,,S","72",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-23","0.31",",,S","63","H,,S","73",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-24","0.07",",,S","63","H,,S","72",",,S","52",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-25","0.00",",,S","65","H,,S","74",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-26","0.00",",,S","63","H,,S",,,"51",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-27","0.00",",,S","64","H,,S","76",",,S","51",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-28","0.08",",,S","63","H,,S","74",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-29","0.00",",,S","64","H,,S","76",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-04-30","0.00",",,S","63","H,,S","72",",,S","55",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-01","0.20",",,S","63","H,,S","72",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-02","0.00",",,S","63","H,,S","76",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-03","0.00",",,S","64","H,,S","75",",,S","50",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-04","0.00",",,S","63","H,,S","73",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-05","0.27",",,S","62","H,,S","71",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-06","0.07",",,S","62","H,,S","72",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-07","0.51",",,S","62","H,,S","71",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-08","0.97",",,S","65","H,,S","75",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-09","0.38",",,S","63","H,,S","71",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-10","0.25",",,S","63","H,,S","73",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-11","0.75",",,S","63","H,,S","71",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-12","0.39",",,S","63","H,,S","73",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-13","2.35",",,S","65","H,,S","71",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-14","0.00",",,S","68","H,,S",,,"58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-15","0.07",",,S","64","H,,S","71",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-16","0.74",",,S","63","H,,S","67",",,S","60",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-17","0.00",",,S","64","H,,S","69",",,S","60",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-18","0.91",",,S","62","H,,S","64",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-19","1.55",",,S","60","H,,S","63",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-20","0.06",",,S","62","H,,S","71",",,S","55",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-21","0.00",",,S","63","H,,S","70",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-22","0.51",",,S","61","H,,S","64",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-23","0.03",",,S","64","H,,S","70",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-24","0.00",",,S","65","H,,S","72",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-25","0.00",",,S","64","H,,S","71",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-26","0.00",",,S","64","H,,S","71",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-27","0.38",",,S","63","H,,S","69",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-28","0.03",",,S","65","H,,S","73",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-29","0.02",",,S","64","H,,S","73",",,S","60",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-30","1.06",",,S","65","H,,S","73",",,S","60",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-05-31","0.01",",,S","64","H,,S","73",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-01","0.00",",,S","65","H,,S","74",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-02","0.00",",,S","63","H,,S","71",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-03","0.00",",,S","64","H,,S","71",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-04","0.00",",,S","65","H,,S","73",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-05","0.00",",,S","64","H,,S","72",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-06","0.02",",,S","61","H,,S","66",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-07","0.31",",,S","61","H,,S","67",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-08","0.69",",,S","63","H,,S","70",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-09","0.00",",,S","63","H,,S","69",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-10","0.00",",,S","62","H,,S","66",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-11","0.45",",,S","60","H,,S","64",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-12","0.57",",,S","62","H,,S","65",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-13","0.03",",,S","62","H,,S","69",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-14","0.19",",,S","61","H,,S","63",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-15","0.16",",,S","62","H,,S","68",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-16","0.00",",,S","62","H,,S","68",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-17","0.00",",,S","62","H,,S","68",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-18","0.00",",,S","62","H,,S","67",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-19","0.00",",,S","63","H,,S","70",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-20","0.23",",,S","62","H,,S","67",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-21","0.00",",,S","61","H,,S","66",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-22","0.07",",,S","62","H,,S","68",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-23","0.00",",,S","63","H,,S","71",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-24","0.00",",,S","63","H,,S","70",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-25","0.36",",,S","61","H,,S","69",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-26","0.74",",,S","60","H,,S","65",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-27","0.06",",,S","61","H,,S","68",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-28","0.00",",,S","62","H,,S","68",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-29","0.01",",,S","62","H,,S","68",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-06-30","0.16",",,S","62","H,,S","65",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-01","0.01",",,S","61","H,,S","68",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-02","0.00",",,S","64","H,,S","71",",,S","55",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-03","0.30",",,S","62","H,,S","66",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-04","0.01",",,S","60","H,,S","65",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-05","0.03",",,S","62","H,,S","69",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-06","0.00",",,S","61","H,,S","67",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-07","0.17",",,S","62","H,,S","70",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-08","0.00",",,S","63","H,,S","71",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-09","0.54",",,S","62","H,,S","73",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-10","0.07",",,S","61","H,,S","70",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-11","0.01",",,S","61","H,,S","70",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-12","0.02",",,S","62","H,,S","67",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-13","0.02",",,S","63","H,,S","69",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-14","0.00",",,S","65","H,,S","71",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-15","0.00",",,S","62","H,,S","68",",,S","59",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-16","0.02",",,S","60","H,,S","65",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-17","0.17",",,S","61","H,,S","68",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-18","0.00",",,S","61","H,,S","71",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-19","0.99",",,S","62","H,,S","71",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-20","0.11",",,S","60","H,,S","69",",,S","53",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-21","0.13",",,S","62","H,,S","71",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-22","0.00",",,S","63","H,,S","72",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-23","0.01",",,S","62","H,,S","68",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-24","0.03",",,S","60","H,,S","68",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-25","0.01",",,S","60","H,,S","66",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-26","0.01",",,S","59","H,,S","61",",,S","56",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-27","0.00",",,S","60","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-28","0.04",",,S","59","H,,S","63",",,S","54",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-29","0.56",",,S","59","H,,S","63",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-30","0.21",",,S","60","H,,S","65",",,S","55",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-07-31","0.17",",,S","61","H,,S","68",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-08-01","0.10",",,S","60","H,,S","65",",,S","57",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-08-02","0.86",",,S","60","H,,S","62",",,S","58",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2020-08-03","0.45",",,S","59","H,,S","62",",,S","57",",,S"
