Region,Current Date,Next Date,HCHO reading,new_covid_patients,total_covid_patients,lockdown_status,covid_range_status,Month
Colombo Proper,2019-11-13,2019-11-14,0.0001435044638456,0,0,Before,Before,11
Colombo Proper,2019-11-14,2019-11-15,0.0001058508442953,0,0,Before,Before,11
Colombo Proper,2019-11-15,2019-11-16,0.000304956160363,0,0,Before,Before,11
Colombo Proper,2019-11-16,2019-11-17,0.0001181269595507,0,0,Before,Before,11
Colombo Proper,2019-11-17,2019-11-18,0.0002163568638083,0,0,Before,Before,11
Colombo Proper,2019-11-18,2019-11-19,0.0002562980434127,0,0,Before,Before,11
Colombo Proper,2019-11-19,2019-11-20,0.0002262293126616,0,0,Before,Before,11
Colombo Proper,2019-11-20,2019-11-21,0.0001183108649021,0,0,Before,Before,11
Colombo Proper,2019-11-21,2019-11-22,0.0002690103541566,0,0,Before,Before,11
Colombo Proper,2019-11-22,2019-11-23,0.0002406342461061,0,0,Before,Before,11
Colombo Proper,2019-11-23,2019-11-24,3.679902874864638e-05,0,0,Before,Before,11
Colombo Proper,2019-11-24,2019-11-25,5.579817723156864e-05,0,0,Before,Before,11
Colombo Proper,2019-11-25,2019-11-26,0.000171868575317,0,0,Before,Before,11
Colombo Proper,2019-11-26,2019-11-27,0.0001413787106896,0,0,Before,Before,11
Colombo Proper,2019-11-27,2019-11-28,0.0002078347199929,0,0,Before,Before,11
Colombo Proper,2019-11-28,2019-11-29,5.68003627756596e-05,0,0,Before,Before,11
Colombo Proper,2019-11-29,2019-11-30,0.000123207540924,0,0,Before,Before,11
Colombo Proper,2019-11-30,2019-12-01,0.0003223588282708,0,0,Before,Before,11
Colombo Proper,2019-12-01,2019-12-02,0.0001704950669758,0,0,Before,Before,12
Colombo Proper,2019-12-02,2019-12-03,0.0001486318043901,0,0,Before,Before,12
Colombo Proper,2019-12-03,2019-12-04,0.0001022840006044,0,0,Before,Before,12
Colombo Proper,2019-12-04,2019-12-05,0.0001680674638349,0,0,Before,Before,12
Colombo Proper,2019-12-05,2019-12-06,0.0001601140126033,0,0,Before,Before,12
Colombo Proper,2019-12-06,2019-12-07,0.0001322834507644,0,0,Before,Before,12
Colombo Proper,2019-12-07,2019-12-08,0.0001752106302011,0,0,Before,Before,12
Colombo Proper,2019-12-08,2019-12-09,0.0001474497060849,0,0,Before,Before,12
Colombo Proper,2019-12-09,2019-12-10,0.0001326622404609,0,0,Before,Before,12
Colombo Proper,2019-12-10,2019-12-11,0.0001859855817531,0,0,Before,Before,12
Colombo Proper,2019-12-11,2019-12-12,0.0001228435862202,0,0,Before,Before,12
Colombo Proper,2019-12-12,2019-12-13,0.0001042457855687,0,0,Before,Before,12
Colombo Proper,2019-12-13,2019-12-14,0.0002164941691222,0,0,Before,Before,12
Colombo Proper,2019-12-14,2019-12-15,0.0001549845284873,0,0,Before,Before,12
Colombo Proper,2019-12-15,2019-12-16,0.0001997615416551,0,0,Before,Before,12
Colombo Proper,2019-12-16,2019-12-17,0.00027549814347,0,0,Before,Before,12
Colombo Proper,2019-12-17,2019-12-18,0.0001214960906414,0,0,Before,Before,12
Colombo Proper,2019-12-18,2019-12-19,0.0002103546993673,0,0,Before,Before,12
Colombo Proper,2019-12-19,2019-12-20,-4.637232239424427e-05,0,0,Before,Before,12
Colombo Proper,2019-12-20,2019-12-21,0.0001977333004042,0,0,Before,Before,12
Colombo Proper,2019-12-21,2019-12-22,7.94898009867197e-05,0,0,Before,Before,12
Colombo Proper,2019-12-22,2019-12-23,0.0001075279281759,0,0,Before,Before,12
Colombo Proper,2019-12-23,2019-12-24,0.0001485055886232,0,0,Before,Before,12
Colombo Proper,2019-12-24,2019-12-25,0.0002550241906414,0,0,Before,Before,12
Colombo Proper,2019-12-25,2019-12-26,4.728911813486761e-05,0,0,Before,Before,12
Colombo Proper,2019-12-26,2019-12-27,0.0002037281242062,0,0,Before,Before,12
Colombo Proper,2019-12-27,2019-12-28,0.0002416867643049,0,0,Before,Before,12
Colombo Proper,2019-12-28,2019-12-29,0.0001144656784438,0,0,Before,Before,12
Colombo Proper,2019-12-29,2019-12-30,0.0001522148543134,0,0,Before,Before,12
Colombo Proper,2019-12-30,2019-12-31,0.0002942146156084,0,0,Before,Before,12
Colombo Proper,2019-12-31,2020-01-01,0.0001869461922361,0,0,Before,Before,12
Colombo Proper,2020-01-01,2020-01-02,0.0001909560301447,0,0,Before,Before,1
Colombo Proper,2020-01-02,2020-01-03,0.000175819716712,0,0,Before,Before,1
Colombo Proper,2020-01-03,2020-01-04,0.0001811470054066,0,0,Before,Before,1
Colombo Proper,2020-01-04,2020-01-05,0.0002221505765049,0,0,Before,Before,1
Colombo Proper,2020-01-05,2020-01-06,0.0001451638839321,0,0,Before,Before,1
Colombo Proper,2020-01-06,2020-01-07,0.0002312682960304,0,0,Before,Before,1
Colombo Proper,2020-01-07,2020-01-08,0.000165506418085,0,0,Before,Before,1
Colombo Proper,2020-01-08,2020-01-09,0.0001594447211986,0,0,Before,Before,1
Colombo Proper,2020-01-09,2020-01-10,0.0001765471459148,0,0,Before,Before,1
Colombo Proper,2020-01-10,2020-01-11,0.0002859636573313,0,0,Before,Before,1
Colombo Proper,2020-01-11,2020-01-12,8.481429740966081e-05,0,0,Before,Before,1
Colombo Proper,2020-01-12,2020-01-13,0.0001070849342063,0,0,Before,Before,1
Colombo Proper,2020-01-13,2020-01-14,0.000239419617662,0,0,Before,Before,1
Colombo Proper,2020-01-14,2020-01-15,0.0002342143239867,0,0,Before,Before,1
Colombo Proper,2020-01-15,2020-01-16,0.0002480890194684,0,0,Before,Before,1
Colombo Proper,2020-01-16,2020-01-17,0.000196590427997,0,0,Before,Before,1
Colombo Proper,2020-01-17,2020-01-18,0.0002516535625757,0,0,Before,Before,1
Colombo Proper,2020-01-18,2020-01-19,0.0001968408803631,0,0,Before,Before,1
Colombo Proper,2020-01-19,2020-01-20,0.000342133279708,0,0,Before,Before,1
Colombo Proper,2020-01-20,2020-01-21,0.0001422912093679,0,0,Before,Before,1
Colombo Proper,2020-01-21,2020-01-22,0.0001066841920417,0,0,Before,Before,1
Colombo Proper,2020-01-22,2020-01-23,8.923695397071347e-05,0,0,Before,Before,1
Colombo Proper,2020-01-23,2020-01-24,0.0001767864040997,0,0,Before,Before,1
Colombo Proper,2020-01-24,2020-01-25,0.0002021668074626,0,0,Before,Before,1
Colombo Proper,2020-01-25,2020-01-26,0.0001754756686984,0,0,Before,Before,1
Colombo Proper,2020-01-26,2020-01-27,0.0001495594419054,0,0,Before,Before,1
Colombo Proper,2020-01-27,2020-01-28,0.0001982027954691,1,1,Before,Before,1
Colombo Proper,2020-01-28,2020-01-29,0.0002315512988484,0,1,Before,Before,1
Colombo Proper,2020-01-29,2020-01-30,0.0002020505990937,0,1,Before,Before,1
Colombo Proper,2020-01-30,2020-01-31,0.0003061261842824,0,1,Before,Before,1
Colombo Proper,2020-01-31,2020-02-01,0.0003446412323474,0,1,Before,Before,1
Colombo Proper,2020-02-01,2020-02-02,0.0002296581743778,0,1,Before,Before,2
Colombo Proper,2020-02-02,2020-02-03,0.0002660284037032,0,1,Before,Before,2
Colombo Proper,2020-02-03,2020-02-04,0.0002472165544068,0,1,Before,Before,2
Colombo Proper,2020-02-04,2020-02-05,0.0002662690454469,0,1,Before,Before,2
Colombo Proper,2020-02-05,2020-02-06,0.000265998599094,0,1,Before,Before,2
Colombo Proper,2020-02-06,2020-02-07,0.0002286302464304,0,1,Before,Before,2
Colombo Proper,2020-02-07,2020-02-08,0.000118202084601,0,1,Before,Before,2
Colombo Proper,2020-02-08,2020-02-09,0.0002355592067721,0,1,Before,Before,2
Colombo Proper,2020-02-09,2020-02-10,0.0003416936395035,0,1,Before,Before,2
Colombo Proper,2020-02-10,2020-02-11,0.0003869898402745,0,1,Before,Before,2
Colombo Proper,2020-02-11,2020-02-12,0.0001552948225782,0,1,Before,Before,2
Colombo Proper,2020-02-12,2020-02-13,0.0002317122707609,0,1,Before,Before,2
Colombo Proper,2020-02-13,2020-02-14,0.0002089000604718,0,1,Before,Before,2
Colombo Proper,2020-02-14,2020-02-15,0.0002613268290532,0,1,Before,Before,2
Colombo Proper,2020-02-15,2020-02-16,0.000303801758523,0,1,Before,Before,2
Colombo Proper,2020-02-16,2020-02-17,0.0003636691230425,0,1,Before,Before,2
Colombo Proper,2020-02-17,2020-02-18,0.0002730992435291,0,1,Before,Before,2
Colombo Proper,2020-02-18,2020-02-19,0.0003318927710119,0,1,Before,Before,2
Colombo Proper,2020-02-19,2020-02-20,0.0003606924125485,0,1,Before,Before,2
Colombo Proper,2020-02-20,2020-02-21,0.0003004831711685,0,1,Before,Before,2
Colombo Proper,2020-02-21,2020-02-22,0.0003408207460521,0,1,Before,Before,2
Colombo Proper,2020-02-22,2020-02-23,0.000137693889204,0,1,Before,Before,2
Colombo Proper,2020-02-23,2020-02-24,0.000269251566778,0,1,Before,Before,2
Colombo Proper,2020-02-24,2020-02-25,0.000223191232682,0,1,Before,Before,2
Colombo Proper,2020-02-25,2020-02-26,0.0002569998392544,0,1,Before,Before,2
Colombo Proper,2020-02-26,2020-02-27,0.0002647749477531,0,1,Before,Before,2
Colombo Proper,2020-02-27,2020-02-28,0.0003476997340625,0,1,Before,Before,2
Colombo Proper,2020-02-28,2020-02-29,0.000211519513137,0,1,Before,Before,2
Colombo Proper,2020-02-29,2020-03-01,0.0003134785123514,0,1,Before,Before,2
Colombo Proper,2020-03-01,2020-03-02,0.0002889810381423,0,1,Before,Before,3
Colombo Proper,2020-03-02,2020-03-03,0.0002060890148762,0,1,Before,Before,3
Colombo Proper,2020-03-03,2020-03-04,0.0002824761524587,0,1,Before,Before,3
Colombo Proper,2020-03-04,2020-03-05,0.0002955282805132,0,1,Before,Before,3
Colombo Proper,2020-03-05,2020-03-06,0.0001900671849609,0,1,Before,Before,3
Colombo Proper,2020-03-06,2020-03-07,0.0002108390146402,0,1,Before,Before,3
Colombo Proper,2020-03-07,2020-03-08,0.0002018515323925,0,1,Before,Before,3
Colombo Proper,2020-03-08,2020-03-09,0.0002378402403791,0,1,Before,Before,3
Colombo Proper,2020-03-09,2020-03-10,0.0003327486847198,0,1,Before,Before,3
Colombo Proper,2020-03-10,2020-03-11,0.0003499292466113,0,1,Before,Before,3
Colombo Proper,2020-03-11,2020-03-12,0.0003147830822962,1,2,Before,Before,3
Colombo Proper,2020-03-12,2020-03-13,0.0002215638802353,0,2,Before,Before,3
Colombo Proper,2020-03-13,2020-03-14,0.0002670793830392,4,6,Before,Before,3
Colombo Proper,2020-03-14,2020-03-15,0.0003071506905542,4,10,Before,Before,3
Colombo Proper,2020-03-15,2020-03-16,0.0002086684833428,8,18,Before,Before,3
Colombo Proper,2020-03-16,2020-03-17,0.0002902936678157,10,28,Before,Before,3
Colombo Proper,2020-03-17,2020-03-18,0.0003156514615008,16,44,Before,Before,3
Colombo Proper,2020-03-18,2020-03-19,0.0003059292531205,7,51,Lockdown,During Pandemic,3
Colombo Proper,2020-03-19,2020-03-20,0.0003044536149245,9,60,Lockdown,During Pandemic,3
Colombo Proper,2020-03-20,2020-03-21,0.0003210315618624,13,73,Lockdown,During Pandemic,3
Colombo Proper,2020-03-21,2020-03-22,0.0001596298709252,4,77,Lockdown,During Pandemic,3
Colombo Proper,2020-03-22,2020-03-23,0.0002507782280502,5,82,Lockdown,During Pandemic,3
Colombo Proper,2020-03-23,2020-03-24,0.0003755877640102,15,97,Lockdown,During Pandemic,3
Colombo Proper,2020-03-24,2020-03-25,0.0002191446162801,5,102,Lockdown,During Pandemic,3
Colombo Proper,2020-03-25,2020-03-26,0.0001738920288399,0,102,Lockdown,During Pandemic,3
Colombo Proper,2020-03-26,2020-03-27,0.0002577882406989,4,106,Lockdown,During Pandemic,3
Colombo Proper,2020-03-27,2020-03-28,0.0002081620022439,0,106,Lockdown,During Pandemic,3
Colombo Proper,2020-03-28,2020-03-29,0.0003352802693489,7,113,Lockdown,During Pandemic,3
Colombo Proper,2020-03-29,2020-03-30,0.0001863390892109,4,117,Lockdown,During Pandemic,3
Colombo Proper,2020-03-30,2020-03-31,0.0002342340060185,5,122,Lockdown,During Pandemic,3
Colombo Proper,2020-03-31,2020-04-01,0.0001685367646813,21,143,Lockdown,During Pandemic,3
Colombo Proper,2020-04-01,2020-04-02,0.0001582845579832,3,146,Lockdown,During Pandemic,4
Colombo Proper,2020-04-02,2020-04-03,0.0002478837732618,5,151,Lockdown,During Pandemic,4
Colombo Proper,2020-04-03,2020-04-04,0.0002588460179914,8,159,Lockdown,During Pandemic,4
Colombo Proper,2020-04-04,2020-04-05,0.0001713114595895,7,166,Lockdown,During Pandemic,4
Colombo Proper,2020-04-05,2020-04-06,0.0002036336669623,10,176,Lockdown,During Pandemic,4
Colombo Proper,2020-04-06,2020-04-07,0.0002127745101051,2,178,Lockdown,During Pandemic,4
Colombo Proper,2020-04-07,2020-04-08,9.38554371256366e-05,7,185,Lockdown,During Pandemic,4
Colombo Proper,2020-04-08,2020-04-09,0.0001365360921676,4,189,Lockdown,During Pandemic,4
Colombo Proper,2020-04-09,2020-04-10,0.0001492311110197,1,190,Lockdown,During Pandemic,4
Colombo Proper,2020-04-10,2020-04-11,0.0001058124670207,0,190,Lockdown,During Pandemic,4
Colombo Proper,2020-04-11,2020-04-12,0.0001740889785322,8,198,Lockdown,During Pandemic,4
Colombo Proper,2020-04-12,2020-04-13,0.0001601075035254,12,210,Lockdown,During Pandemic,4
Colombo Proper,2020-04-13,2020-04-14,0.000180797177747,7,217,Lockdown,During Pandemic,4
Colombo Proper,2020-04-14,2020-04-15,0.0002226960722198,16,233,Lockdown,During Pandemic,4
Colombo Proper,2020-04-15,2020-04-16,4.693396476795897e-05,5,238,Lockdown,During Pandemic,4
Colombo Proper,2020-04-16,2020-04-17,0.0001989634346848,0,238,Lockdown,During Pandemic,4
Colombo Proper,2020-04-17,2020-04-18,0.000183928161466,6,244,Lockdown,During Pandemic,4
Colombo Proper,2020-04-18,2020-04-19,0.0002145379453068,10,254,Lockdown,During Pandemic,4
Colombo Proper,2020-04-19,2020-04-20,0.0001914146864312,17,271,Lockdown,During Pandemic,4
Colombo Proper,2020-04-20,2020-04-21,0.0002031757939126,33,304,Lockdown,During Pandemic,4
Colombo Proper,2020-04-21,2020-04-22,0.0001802357226841,6,310,Lockdown,During Pandemic,4
Colombo Proper,2020-04-22,2020-04-23,0.0001731589977615,20,330,Lockdown,During Pandemic,4
Colombo Proper,2020-04-23,2020-04-24,0.0001600981711373,38,368,Lockdown,During Pandemic,4
Colombo Proper,2020-04-24,2020-04-25,0.0001906309516507,52,420,Lockdown,During Pandemic,4
Colombo Proper,2020-04-25,2020-04-26,0.0001406910458095,40,460,Lockdown,During Pandemic,4
Colombo Proper,2020-04-26,2020-04-27,0.0001359427979954,63,523,Lockdown,During Pandemic,4
Colombo Proper,2020-04-27,2020-04-28,0.0001354434317104,65,588,Lockdown,During Pandemic,4
Colombo Proper,2020-04-28,2020-04-29,7.410965218508509e-05,31,619,Lockdown,During Pandemic,4
Colombo Proper,2020-04-29,2020-04-30,0.0001046117112512,30,649,Lockdown,During Pandemic,4
Colombo Proper,2020-04-30,2020-05-01,0.0001838830943896,14,663,Lockdown,During Pandemic,4
Colombo Proper,2020-05-01,2020-05-02,0.0001656320082705,27,690,Lockdown,During Pandemic,5
Colombo Proper,2020-05-02,2020-05-03,0.0002379170848126,15,705,Lockdown,During Pandemic,5
Colombo Proper,2020-05-03,2020-05-04,0.0001532576961496,13,718,Lockdown,During Pandemic,5
Colombo Proper,2020-05-04,2020-05-05,0.0002307680164753,33,751,Lockdown,During Pandemic,5
Colombo Proper,2020-05-05,2020-05-06,0.0001643113233619,20,771,Lockdown,During Pandemic,5
Colombo Proper,2020-05-06,2020-05-07,0.0001793449352248,26,797,Lockdown,During Pandemic,5
Colombo Proper,2020-05-07,2020-05-08,0.0001942915800195,27,824,Lockdown,During Pandemic,5
Colombo Proper,2020-05-08,2020-05-09,0.0001289697579581,11,835,Lockdown,During Pandemic,5
Colombo Proper,2020-05-09,2020-05-10,0.0001123520465512,12,847,Lockdown,During Pandemic,5
Colombo Proper,2020-05-10,2020-05-11,0.0001563368792835,16,863,Lockdown,During Pandemic,5
Colombo Proper,2020-05-11,2020-05-12,0.0001573632736615,6,869,Lockdown,During Pandemic,5
Colombo Proper,2020-05-12,2020-05-13,0.0002312783008953,20,889,Lockdown,During Pandemic,5
Colombo Proper,2020-05-13,2020-05-14,0.0001631825917376,26,915,Lockdown,During Pandemic,5
Colombo Proper,2020-05-14,2020-05-15,0.0001503001493125,10,925,Lockdown,During Pandemic,5
Colombo Proper,2020-05-15,2020-05-16,0.0001572165692909,10,935,Lockdown,During Pandemic,5
Colombo Proper,2020-05-16,2020-05-17,0.0001642782721241,25,960,Lockdown,During Pandemic,5
Colombo Proper,2020-05-17,2020-05-18,0.0001815870139818,21,981,Lockdown,During Pandemic,5
Colombo Proper,2020-05-18,2020-05-19,0.0003438599774495,11,992,Lockdown,During Pandemic,5
Colombo Proper,2020-05-19,2020-05-20,0.0002221552548487,35,1027,Lockdown,During Pandemic,5
Colombo Proper,2020-05-20,2020-05-21,0.0001189361982722,1,1028,Lockdown,During Pandemic,5
Colombo Proper,2020-05-21,2020-05-22,0.000204365441678,27,1055,Lockdown,During Pandemic,5
Colombo Proper,2020-05-22,2020-05-23,2.677951647760532e-05,13,1068,Lockdown,During Pandemic,5
Colombo Proper,2020-05-23,2020-05-24,0.0001631918973997,21,1089,Lockdown,During Pandemic,5
Colombo Proper,2020-05-24,2020-05-25,0.0001599202746551,52,1141,Lockdown,During Pandemic,5
Colombo Proper,2020-05-25,2020-05-26,0.0001229970456021,41,1182,Lockdown,During Pandemic,5
Colombo Proper,2020-05-26,2020-05-27,8.88699439362386e-05,137,1319,Lockdown,During Pandemic,5
Colombo Proper,2020-05-27,2020-05-28,0.0001035005957886,150,1469,Lockdown,During Pandemic,5
Colombo Proper,2020-05-28,2020-05-29,0.0001082561779196,61,1530,Lockdown,During Pandemic,5
Colombo Proper,2020-05-29,2020-05-30,6.240960160428663e-05,28,1558,Lockdown,During Pandemic,5
Colombo Proper,2020-05-30,2020-05-31,3.846044830897755e-05,62,1620,Lockdown,During Pandemic,5
Colombo Proper,2020-05-31,2020-06-01,-2.987381835365395e-06,13,1633,Lockdown,During Pandemic,5
Colombo Proper,2020-06-01,2020-06-02,0.000121141944122,10,1643,Lockdown,During Pandemic,6
Colombo Proper,2020-06-02,2020-06-03,0.0001334314306849,40,1683,Lockdown,During Pandemic,6
Colombo Proper,2020-06-03,2020-06-04,4.184015518299238e-05,66,1749,Lockdown,During Pandemic,6
Colombo Proper,2020-06-04,2020-06-05,6.386906709541972e-05,48,1797,Lockdown,During Pandemic,6
Colombo Proper,2020-06-05,2020-06-06,6.390508387308208e-05,4,1801,Lockdown,During Pandemic,6
Colombo Proper,2020-06-06,2020-06-07,6.566582106171523e-05,13,1814,Lockdown,During Pandemic,6
Colombo Proper,2020-06-07,2020-06-08,7.020004985383817e-05,21,1835,Lockdown,During Pandemic,6
Colombo Proper,2020-06-08,2020-06-09,8.483753619167888e-05,22,1857,Lockdown,During Pandemic,6
Colombo Proper,2020-06-09,2020-06-10,9.759900266702665e-05,2,1859,Lockdown,During Pandemic,6
Colombo Proper,2020-06-10,2020-06-11,0.0001844867718274,10,1869,Lockdown,During Pandemic,6
Colombo Proper,2020-06-11,2020-06-12,1.0387170742350296e-05,8,1877,Lockdown,During Pandemic,6
Colombo Proper,2020-06-12,2020-06-13,8.90945072774648e-05,3,1880,Lockdown,During Pandemic,6
Colombo Proper,2020-06-13,2020-06-14,0.0001262331509948,4,1884,Lockdown,During Pandemic,6
Colombo Proper,2020-06-14,2020-06-15,0.0001954386378505,5,1889,Lockdown,During Pandemic,6
Colombo Proper,2020-06-15,2020-06-16,-3.856742614450761e-06,16,1905,Lockdown,During Pandemic,6
Colombo Proper,2020-06-16,2020-06-17,0.0001017146652446,10,1915,Lockdown,During Pandemic,6
Colombo Proper,2020-06-17,2020-06-18,0.0001432230767169,9,1924,Lockdown,During Pandemic,6
Colombo Proper,2020-06-18,2020-06-19,7.33823541965766e-05,23,1947,Lockdown,During Pandemic,6
Colombo Proper,2020-06-19,2020-06-20,5.250919320498035e-05,3,1950,Lockdown,During Pandemic,6
Colombo Proper,2020-06-20,2020-06-21,7.053601420995188e-05,0,1950,Lockdown,During Pandemic,6
Colombo Proper,2020-06-21,2020-06-22,8.853875559407637e-05,0,1950,Lockdown,During Pandemic,6
Colombo Proper,2020-06-22,2020-06-23,7.179510677216268e-05,1,1951,During No,During Pandemic,6
Colombo Proper,2020-06-23,2020-06-24,4.058775404370783e-05,40,1991,During No,During Pandemic,6
Colombo Proper,2020-06-24,2020-06-25,7.533891652404659e-05,10,2001,During No,During Pandemic,6
Colombo Proper,2020-06-25,2020-06-26,6.17620844854759e-05,9,2010,During No,During Pandemic,6
Colombo Proper,2020-06-26,2020-06-27,5.8857017057700734e-05,4,2014,During No,During Pandemic,6
Colombo Proper,2020-06-27,2020-06-28,0.0001047546448937,19,2033,During No,During Pandemic,6
Colombo Proper,2020-06-28,2020-06-29,9.694238940661948e-05,4,2037,During No,During Pandemic,6
Colombo Proper,2020-06-29,2020-06-30,7.851997377904753e-05,2,2039,During No,During Pandemic,6
Colombo Proper,2020-06-30,2020-07-01,0.0001006757847927,8,2047,During No,During Pandemic,6
Colombo Proper,2020-07-01,2020-07-02,8.496655202105822e-05,7,2054,During No,During Pandemic,7
Colombo Proper,2020-07-02,2020-07-03,5.695702040364191e-05,12,2066,During No,During Pandemic,7
Colombo Proper,2020-07-03,2020-07-04,0.000229363866223,3,2069,During No,During Pandemic,7
Colombo Proper,2020-07-04,2020-07-05,0.0001326400427316,5,2074,During No,During Pandemic,7
Colombo Proper,2020-07-05,2020-07-06,-3.3158529189727524e-05,2,2076,During No,During Pandemic,7
Colombo Proper,2020-07-06,2020-07-07,2.917879854773666e-05,1,2077,During No,During Pandemic,7
Colombo Proper,2020-07-07,2020-07-08,-1.8534759861492544e-05,4,2081,During No,During Pandemic,7
Colombo Proper,2020-07-08,2020-07-09,0.0001367529051256,13,2094,During No,During Pandemic,7
Colombo Proper,2020-07-09,2020-07-10,7.617133485433695e-05,60,2154,During No,During Pandemic,7
Colombo Proper,2020-07-10,2020-07-11,7.937372059611946e-05,300,2454,During No,During Pandemic,7
Colombo Proper,2020-07-11,2020-07-12,4.937569147074336e-05,57,2511,During No,During Pandemic,7
Colombo Proper,2020-07-12,2020-07-13,2.85596036555292e-05,106,2617,During No,During Pandemic,7
Colombo Proper,2020-07-13,2020-07-14,9.876886113591492e-05,29,2646,During No,During Pandemic,7
Colombo Proper,2020-07-14,2020-07-15,0.0001549258383588,19,2665,During No,During Pandemic,7
Colombo Proper,2020-07-15,2020-07-16,0.0001079511928576,6,2671,During No,During Pandemic,7
